versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-cassandres-hacp-agency-core-00,draft-cassandres-hacp-agency-core,0,new-draft,monitor,trust_infrastructure,6,none,Human Agency Continuity Protocol (HACP) Core,"This document specifies the HACP-Core decision contract:
   IntentEnvelope, ProposedAction, AgencyDecision, DecisionToken,
   provenance events, revocation, and the ordered evaluate() algorithm.
   Implementations MUST fail closed.  Decisions MUST be deterministic
   and MUST NOT require a language model on the evaluation path.

   The published executable baseline is the 38-vector HACP-Core v0.9.2
   suite.  Wire object field hacp_version remains ""0.9"".  Specification
   release 1.0.0 does not change that field.",https://datatracker.ietf.org/doc/draft-cassandres-hacp-agency-core/,2026-09-16,
draft-chen-sidrops-sispi-06,draft-chen-sidrops-sispi,6,new-draft,adjacent_watchlist,trust_infrastructure,3,none,A Profile of Signed SAVNET-Peering Information (SiSPI) Object for Deploying Inter-domain SAVNET,"This document defines a ""Signed SAVNET-Peering Information"" (SiSPI)
   object, a Cryptographic Message Syntax (CMS) protected content type
   included in the Resource Public Key Infrastructure (RPKI).  A SiSPI
   object is a digitally signed object that carries an attestation for a
   single Autonomous System (AS) participating in inter-domain SAVNET.
   A valid SiSPI object confirms that the holder of the listed AS number
   has published the attestation indicating its participation in inter-
   domain SAVNET and its willingness to establish SAVNET peering
   relationships.",https://datatracker.ietf.org/doc/draft-chen-sidrops-sispi/,2026-09-16,
draft-chowdhury-terms-txt-00,draft-chowdhury-terms-txt,0,new-draft,monitor,core_identity,5,none,terms.txt: Machine Access Terms and an Origin-Enforced Consent and Compensation Exchange,"The Robots Exclusion Protocol lets an origin ask automated clients
   not to fetch certain paths.  It cannot express who is asking, for
   what purpose, under what terms, or at what price, and it provides no
   server-side enforcement.  This document specifies terms.txt, a file
   at a well-known location in the style of robots.txt that states, per
   path and per purpose, whether automated access is allowed, charged,
   or denied, at what use level, at what price, and whether a user's
   delegation is required.  It also specifies the HTTP exchange that
   enforces the file at the origin: requests signed with Web Bot Auth, a
   signed declaration of intent, delegation tokens and payment vouchers
   bound to the authenticated identifier, payment negotiation signaled
   with Problem Details, and origin-signed receipts.  The document
   states which properties the exchange enforces before delivery, which
   it can only audit afterward, and which remain contractual.",https://datatracker.ietf.org/doc/draft-chowdhury-terms-txt/,2026-09-16,
draft-chuang-dkim2-sender-policy-01,draft-chuang-dkim2-sender-policy,1,new-draft,ignored_after_review,ignored_after_review,0,none,DKIM2 Sender Policy,"This document updates DMARC RFC9989 for DKIM2.  In particular DKIM2
   verification supports MTA relay forwarding with message modifications
   through multiple MTAs, so this updates DMARC to support those
   scenarios as well.  While DMARC defines a RFC5322 From alignment
   constraint with an enforcement policy if validation fails, this
   generalizes and separates enforcement policy from constraint
   validation policies.  This provides a mechanism for MTAs to declare
   support for DKIM2 through the DMARC DNS policy record that helps
   secure DKIM2 from downgrade attacks.",https://datatracker.ietf.org/doc/draft-chuang-dkim2-sender-policy/,2026-09-16,
draft-claise-green-capability-discovery-01,draft-claise-green-capability-discovery,1,new-draft,adjacent_watchlist,adjacent_watchlist,3,none,A YANG Data Model for Power State Capability Discovery,"This document defines a YANG data model that augments the system
   capabilities model of RFC 9196 to allow a network element to
   advertise, per hardware Component, the set of Power States that the
   Component supports, together with a static characterization of each
   such state: the expected and maximum Power the Component draws in it,
   and the time to enter and exit it.

   This capability model complements the operational Power and Energy
   data model defined in the GREEN Power and Energy YANG module, which
   reports the current Power State and the measured Power of a
   Component, but not which Power States are available, how much Power
   each draws, or how long transitions between them take.  It is
   anchored to the hardware inventory of RFC 8348, reuses the Power
   State identities of the GREEN Power and Energy model, and, because it
   is static, may be provided at implementation time as YANG instance
   data per RFC 9195 so that an Energy Management System can learn a
   platform's Power State capabilities before the equipment is deployed
   or even powered on.",https://datatracker.ietf.org/doc/draft-claise-green-capability-discovery/,2026-09-16,
draft-cmcc-asrp-08,draft-cmcc-asrp,8,new-draft,ignored_after_review,ignored_after_review,0,none,Available Session Recovery Protocol,"This document describes an experimental protocol named the Available
   Session Recovery Protocol (ASRP).  The protocol is designed to
   optimize high-availability network cluster architectures, providing a
   superior high-availability solution for clusters offering stateful
   network services such as load balancing and Network Address
   Translation (NAT [RFC4787]).  ASRP defines the procedures for session
   backup and recovery, as well as the message formats used during these
   interactions, enabling efficient and streamlined session state
   management.

   In contrast to traditional high-availability techniques that back up
   session state within the cluster itself, the core innovation of ASRP
   lies in its distributed backup of state information to the client or
   server side.  This approach offers multiple advantages: theoretically
   unlimited elastic scaling capacity; support for rapid recovery from
   multi-point failures; reduction of resource redundancy through the
   elimination of centralized backup nodes; and significant
   simplification of cluster implementation complexity.

   The ASRP protocol provides a standardized method for constructing
   elastic service clusters, facilitating broader participation from
   software and hardware developers in building elastic cloud network
   service clusters.",https://datatracker.ietf.org/doc/draft-cmcc-asrp/,2026-09-16,
draft-cmcc-tcp-sro-02,draft-cmcc-tcp-sro,2,new-draft,monitor,core_identity,5,none,The Session Recovery (SR) Option for TCP,"This document defines the Session Recovery (SR) option for TCP.  The
   option lets the endpoints of a connection exchange identifiers:
   during the handshake each endpoint carries its own identifier, and
   designated segments afterwards carry the identifier of the peer.
   This places the knowledge of which endpoint a connection belongs to
   inside the TCP header, where network functions on the path - load
   balancers, NAT gateways, firewalls - can read it without per-flow
   state and without payload inspection.  The primary use is session
   recovery in SNAT and load-balancing clusters; further uses include
   reduced-state forwarding, connection-tracking recovery, and per-
   backend telemetry.  The option is carried in the SYN, the SYN-ACK,
   and retransmitted segments, or in every segment when so configured;
   the default adds no overhead to normal data segments.  Endpoints that
   do not support it behave as if the option did not exist.",https://datatracker.ietf.org/doc/draft-cmcc-tcp-sro/,2026-09-16,
draft-codere-ldapsyntax-11,draft-codere-ldapsyntax,11,new-draft,ignored_after_review,ignored_after_review,0,none,Lightweight Directory Access Protocol (LDAP): Additional Syntaxes,"This document registers additional syntax definitions for use in
   Lightweight Directory Access Protocol (LDAP) directory and Directory
   services series X.500.  This includes widely used datatypes and
   syntaxes.",https://datatracker.ietf.org/doc/draft-codere-ldapsyntax/,2026-09-16,
draft-correctover-ccs-09,draft-correctover-ccs,9,new-draft,read_now,core_identity,11,none,Correctover Conformance Shape (CCS): Runtime Verification for AI Agent Tool Calls,"This document defines the Correctover Conformance Shape (CCS), a
   runtime verification framework for AI agent tool calls.  CCS
   specifies seven verification dimensions (Structure, Schema, Latency,
   Cost, Identity, Integrity, Security) that tool calls and results must
   conform to at runtime.  The framework defines a receipt format with
   Ed25519 signatures, three verdict values (allow, deny, escalate) and
   four executor lifecycle states (confirmed, dispatched, indeterminate,
   unknown), and normative requirements for implementations.

   This revision makes the document self-contained for publication: the
   related AEB and CAID specifications are reclassified as Informative
   References, and the native artifact requirements they motivate are
   restated normatively in this document so that no conformance
   requirement depends on an unreferenced work in progress.  It also
   corrects the implementation-experience description (one reference
   implementation in two deployment forms, plus one independently
   developed third-party interoperability profile), clarifies the
   relationship to SCITT-based agent evidence work, and updates the
   author contact address.  The detached Ed25519 signature construction
   over RFC 8785 canonical JSON and the receipt lifecycle and signing-
   algorithm conformance are unchanged from draft-08.",https://datatracker.ietf.org/doc/draft-correctover-ccs/,2026-09-16,
draft-das-actuation-bound-execution-finality-00,draft-das-actuation-bound-execution-finality,0,new-draft,read_now,authorization,29,none,Command Accepted Is Not Actuation Authorized: Execution Finality for Cyber-Physical and Industrial Control Systems,"Cyber-physical and industrial systems increasingly accept commands
   from cloud services, AI agents, remote operators, enterprise
   applications, and distributed control software.  A high-consequence
   failure can occur even when identity, authorization, message
   integrity, platform attestation, and functional-safety mechanisms are
   individually correct: a digitally valid command can remain apparently
   acceptable while the target actuator, command parameters, machine
   mode, process state, safety/interlock state, authority state, or
   effectuation path has changed.  The consequence is no longer merely
   an incorrect API call.  It can be drive energization, robotic motion,
   valve or pump actuation, material release, process transition, or
   another physical effect.  No token forgery, cryptographic break, or
   defeat of the safety protocol is necessarily required; the failure
   can be a loss of continuity between earlier digital authority and the
   exact physical act that becomes effective.

   Existing industrial mechanisms already solve major parts of this
   problem.  IEC 61508 and IEC 61511 define mature functional-safety
   engineering and Safety Instrumented Systems; IEC 62443 defines
   cybersecurity requirements for industrial automation and control
   components; OPC UA provides industrial security mechanisms, while OPC
   UA Safety defines a functional-safety communication layer; ACE-OAuth
   [RFC9200] provides authorization for constrained IoT environments;
   RATS [RFC9334] provides trusted platform Evidence and Attestation
   Results; and existing safety PLCs/controllers from Siemens, Rockwell
   Automation, Schneider Electric, ABB, and other vendors provide mature
   safety logic and output control.  These are complementary precedents,
   not examples of missing safety engineering.  Where an existing safety
   controller or protected actuator boundary already makes exact command
   authority, current safety/process state, and final output mediation
   non-bypassable, that deployment already satisfies the core property
   described here.

   The residual gap exists only where one of those mechanisms stops at a
   boundary upstream of the first physical effect or does not carry the
   complete cyber-authority predicate required by the deployment.  IEC
   functional-safety mechanisms can correctly enforce safety functions
   without necessarily expressing the provenance and exact scope of an
   AI-, cloud-, or enterprise-originated command.  IEC 62443 controls
   can correctly protect identity, use, integrity, and information flow
   without by themselves defining the final application's exact
   actuation predicate.  OPC UA Safety can correctly deliver SafetyData
   while the receiving safety application still determines whether a
   cyber-originated act is applicable.  ACE can correctly authorize a
   constrained resource while current machine/process/safety state may
   be evaluated later.  RATS can correctly attest the controller while
   platform trust is not authorization for a particular torque, motion,
   valve transition, or output.  Current application-layer action-
   evidence work [SOKOLOV-AEP] can strengthen accountability while
   remaining distinct from pre-actuation non-completability.  If any
   existing deployment already composes these properties at the true
   output boundary, no residual gap remains for that deployment.

   This document therefore proposes a narrower actuation-bound
   execution-finality invariant.  A Candidate Act remains in a Non-
   Effective State until a protected Actuation Finality Boundary (AFB)
   verifies the exact pending command, current execution authority,
   target actuator identity, freshness and replay state, required
   current machine/process/safety predicates, and authorized
   effectuation path immediately before or atomically with the physical
   output becoming effective.  The AFB is an architectural role, not a
   mandatory new appliance: an existing safety PLC, safety controller,
   protected drive, robot controller, SIS function, secure I/O stage, or
   device controller can already be the AFB when it enforces the
   required invariant.

   Prevention is claimed only where the protected physical effect cannot
   occur without those checks and where existing functional-safety
   controls remain authoritative rather than being bypassed or replaced.
   Execution-finality logic MUST NOT convert an existing safety DENY
   into ALLOW.  If enforcement is upstream-only, mutable context is
   stale, path coverage is incomplete, or the mechanism merely records
   what occurred, the result is mitigation, detection, or auditability
   rather than the same prevention guarantee.  The architecture
   complements functional safety; it does not replace hazard analysis,
   define a safe state, certify an unsafe controller, or claim that an
   IETF mechanism establishes SIL or PL.

   The problem is industrially relevant to robotics and motion control,
   process plants, manufacturing and warehouse automation, power and
   critical infrastructure, and other systems where remote or AI-
   generated commands can cross several cyber layers before becoming
   physical.  Siemens Safety Integrated, Rockwell GuardLogix, Schneider
   Electric Modicon M580 Safety, ABB AC500-S, and OPC UA Safety are
   cited politely as mature safety precedents and potential integration
   points.  No vulnerability, deficiency, non-conformance, affiliation,
   or endorsement is asserted.  Criticism, corrections, counterexamples,
   prior art, real-time implementation experience, and evidence that
   existing safety or authorization mechanisms already provide the full
   invariant are explicitly invited.",https://datatracker.ietf.org/doc/draft-das-actuation-bound-execution-finality/,2026-09-16,
draft-das-agentic-execution-finality-02,draft-das-agentic-execution-finality,2,new-draft,read_now,authorization,20,none,Tool Selection Is Not Execution: Finality for Agentic Tool Dispatch in High-Risk AI Systems,"This architecture is specifically designed for high-risk AI systems,
   where standard engineering priorities shift from speed and latency
   toward absolute determinism and safety.

   An agentic model can emit a tool call that today's runtimes treat as
   something to execute.  Allowlists, OAuth tokens, MCP server auth,
   sandboxes, output filters, and human approval decide whether an agent
   may reach a tool.  They do not decide whether this generated call,
   with this argument digest, from this instruction chain, at this
   delegation depth, may take effect now.

   That gap is the incident surface.  Prompt-injected content, poisoned
   retrieval, a malicious tool response, or a delegated sub-agent can
   produce a call that looks like ordinary tool use.  If the dispatcher
   executes whatever the model selected, policy that lived upstream
   becomes advisory.

   This document specifies a dispatch-time gate.  The model may compute
   a call.  The call remains a Candidate Act. A Protected Enforcement
   Domain binds agent, tool, arguments, purpose, destination,
   provenance, and policy epochs, then issues scoped non-bearer
   authority.  A Tool-Dispatch Finality Sink verifies that authority
   against the actual invocation immediately before the tool runs, then
   consumes it.  The same gate applies to support, coding, payments,
   clinical, SOC, browser-use, and multi-agent MCP deployments.  Tool
   selection is not execution authority.

   A runnable reference implementation for this dispatch-time gate is
   provided at tool_use Is Not invoke(): Binding Execution-Finality to
   Agentic Tool-Call Interfaces and MCP (https://github.com/sangmdas/
   tool_use-Is-Not-invoke-Binding-Execution-Finality-to-Agentic-Tool-
   Call-Interfaces-and-MCP).",https://datatracker.ietf.org/doc/draft-das-agentic-execution-finality/,2026-09-16,
draft-das-ai-factory-silicon-finality-01,draft-das-ai-factory-silicon-finality,1,new-draft,read_now,trust_infrastructure,24,none,"Execution Finality for AI-Factory Silicon and Accelerated Infrastructure: Enforcement Profiles for GPUs, Chiplets, Memory Fabrics, DPUs, RDMA, CXL, and Photonic Boundaries","AI factories and AI-native network infrastructure are becoming
   heterogeneous hardware systems rather than isolated model-serving
   applications.  A single consequential operation may traverse CPU
   control planes, GPUs or NPUs, high-bandwidth memory, chiplets,
   coherent memory fabrics, CXL or PCIe paths, IOMMUs, DMA and RDMA
   engines, SmartNICs or DPUs, accelerator fabrics, model-serving
   runtimes, optical interconnects, storage systems, and physical power
   or cooling controllers.  At these layers, a computation can be valid
   and a component can be authenticated while the resulting tensor
   transfer, memory exposure, queue activation, model load, routing
   change, optical emission, partition transition, firmware update, or
   physical actuation is still not authorized to become effective.

   This document describes a silicon-oriented execution-finality
   architecture for preserving that distinction.  A consequential
   hardware or infrastructure operation is represented as a Candidate
   Act and remains in a Non-Effective State until a Protected
   Enforcement Domain establishes a machine-verifiable act descriptor,
   validates applicable authority predicates, updates or consumes
   protected state, and commits Protected Validation Evidence.  A scoped
   non-bearer capability is then bound to the exact Candidate Act,
   relevant descriptor or digest, protected evidence, protected state,
   freshness and policy conditions, permitted scope, execution-finality
   boundary, and applicable Finality Sink.  Possession of the capability
   alone is insufficient.

   The Finality Sink is the hardware, firmware, protected-runtime,
   fabric, controller, or adjacent enforcement role that has mandatory
   control over the consequence.  Depending on the profile, it may be a
   memory controller, HBM gate, GPU scheduler, accelerator partition
   controller, IOMMU or SMMU, DMA or RDMA engine, DPU or SmartNIC,
   fabric switch, chiplet link controller, CXL component, cache-
   coherence controller, model loader, token-emission gate, optical
   modulator or wavelength controller, eFPGA configuration gate, rack
   power controller, or another protected effectuation point.  The
   Candidate Act becomes effective only after sink-local verification
   confirms that the actual pending operation still corresponds to the
   validated act and current protected state.

   The document provides 83 detailed Enforcement Profiles.  Sixty-three
   translate the supplied GPU, silicon, chiplet, memory-fabric, and AI-
   factory source set; twelve supplementary profiles map the same
   execution-finality model onto current hyperscale and Arm-based
   infrastructure directions; and eight additional profiles selectively
   adapt non-duplicative mechanisms from the companion DAS Protocols V,
   VI, and VIII disclosures for silicon and AI-factory use.  The
   catalogue covers GPU and accelerator egress, rack-scale AI fabrics,
   sparse expert routing, coherent and disaggregated memory, collective
   communication, DPUs and SmartNICs, RDMA and GPU-direct access, model
   and KV-cache lifecycle state, accelerator partitioning, arithmetic-
   mode control, AI-factory scheduling, storage, telemetry, firmware,
   power and cooling, digital-twin actuation, in-network compute,
   federated-learning egress, neural-waveform release, silicon
   photonics, optical lanes and wavelengths, chiplet admission and UCIe
   control, CXL memory pools, RAS and memory quarantine, eFPGA
   configuration, reconfigurable optical accelerator topologies,
   accelerator-pod membership, compiler-to-silicon executable
   activation, confidential-realm memory ownership, secure device
   attachment, coherent-mesh admission, confidential offload-device
   attachment, network and storage offload queues, isolated management-
   controller actions, host-independent cloud-offload actions,
   UltraServer-scale accelerator-fabric membership, distributed EFA/RDMA
   endpoint admission, protected neural-state proofs, hardware-isolated
   shadow auditing, cross-committed collection-time and execution-time
   validation, attested measurement paths, distributed partial-share
   finality, separate compute-enable and produced-output authority,
   output-derived digest binding, and effectuation-enabling-resource
   withholding.  Profile identifiers retain the source numbering for
   traceability; gaps are intentional.

   The architecture is intended to complement, not replace, existing
   work in accelerated computing, AI networking, confidential computing,
   chiplet and coherent-memory systems, accelerator fabrics, optical I/
   O, attestation, authorization, and hardware isolation.  In
   particular, the profiles are directly relevant to public technology
   directions associated with NVIDIA, AMD, Intel, Google, Amazon Web
   Services (AWS), Microsoft, Broadcom, Marvell, and Arm, whose current
   infrastructure spans GPUs and AI accelerators, custom AI silicon,
   high-bandwidth memory, CPU-to-accelerator coherence, chiplets, CXL
   and PCIe-class fabrics, DPUs and infrastructure offload, RDMA and
   high-speed AI networking, rack-scale accelerator systems, optical and
   silicon-photonic interconnects, hardware roots of trust, and large-
   scale AI-factory orchestration.  Additional industry relationships
   with Qualcomm, Meta, Cisco, HPE, Nokia, Ericsson, Samsung, Huawei,
   AT&T, Verizon, Orange, and Deutsche Telekom are discussed in the body
   of the document where AI-native networking, RAN, 6G, edge compute,
   and operator-controlled infrastructure create related effectuation
   boundaries.  These references identify technical complementarity and
   possible enforcement locations; they do not imply that any named
   organization has reviewed, endorsed, adopted, or lacks equivalent
   mechanisms.

   The IETF relevance is principally the cross-layer security
   relationship among identity, attestation, evidence, cryptographic
   binding, workload authorization, protected state, replay resistance,
   delegation, and the final effectuation boundary.  The hardware
   protocols themselves remain within the remit of the appropriate
   hardware, semiconductor, telecommunications, optical, and system
   standards bodies.  The common invariant is: computation may produce a
   Candidate Act, but computation is not authority for consequence.",https://datatracker.ietf.org/doc/draft-das-ai-factory-silicon-finality/,2026-09-16,
