versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-das-6g-query-scoped-communication-handles-01,draft-das-6g-query-scoped-communication-handles,1,new-draft,read_now,core_identity,20,none,"6G-Era Privacy-Preserving, Anti-Harassment and Spam-Free Communication for Map-Based Business Discovery and AI-Native Telecommunication Using Query-Scoped Communication Handles","A basic architectural weakness remains embedded in modern
   telecommunications: knowing how to reach someone is often practically
   equivalent to having permission to attempt contact.

   A phone number, email address, SIP URI, messaging handle, marketplace
   contact reference, or similar identifier commonly acts simultaneously
   as an identity reference, a routing locator, and a reusable path to the
   recipient.  Once that identifier is exposed, copied, leaked, scraped,
   sold, forwarded, or retained after a legitimate interaction, the
   recipient may remain reachable long after the original purpose has
   ended.

   Existing protections, including caller authentication, spam scoring,
   AI-based filtering, blacklists, temporary aliases, number masking, and
   application-level policies, generally operate on top of this
   persistently reachable architecture rather than changing it.

   This problem becomes more significant as communications become
   increasingly automated.  AI agents, autonomous workflows, programmable
   network APIs, AI-RAN systems, digital twins, machine-to-machine
   services, and future 5G/6G infrastructures can generate communication
   actions at machine speed and scale.  A communication attempt may
   therefore originate not only from a human caller, but from an AI model,
   software agent, automated business process, network controller, or
   chained multi-agent workflow.

   This patent-pending work introduces the concept of a
   Capability-Validated Inbound Descriptor (CVID): a communication
   architecture in which possession of an exposed identifier does not
   itself constitute authority to reach the recipient.

   The central principle is:

      Possession of an identifier is not permission to reach.

   Under the proposed model, an inbound communication request is treated
   first as a proposed or Candidate Act rather than as an automatically
   executable communication event.  The act may remain non-effective until
   a protected authority mechanism determines that the communication is
   within an authorized scope.  Only after successful validation is the
   limited capability necessary for the particular communication effect
   released.

   The authorization may conceptually be limited by factors such as
   purpose, sender or business identity, permitted channel, time, usage
   quantity, freshness, revocation state, recipient scope, and
   jurisdiction.  The objective is to transform communication authority
   from persistent reachability into bounded and consumable authority
   associated with a particular permitted interaction.

   This changes the underlying communication model from:

      persistent identifier + downstream filtering

   to:

      bounded authority + protected validation + controlled effectuation

   The distinction is important.  Conventional spam filtering asks:

      ""Is this communication probably unwanted?""

   The proposed architecture asks an earlier and structurally different
   question:

      ""Does this requester presently possess valid authority to cause
       this communication to become effective at all?""

   The approach is intended to complement, not replace, existing
   telecommunications, identity, anti-fraud, AI-safety, and network-
   security mechanisms.

   Potential applications include voice and messaging systems, business
   callbacks, marketplaces, customer-support interactions, email,
   AI-agent communications, programmable telecom networks, 5G/6G,
   AI-RAN, satellite and non-terrestrial networks, machine-to-machine
   communications, and other environments in which persistent identifiers
   create unwanted or excessive reachability.

   The broader technical objective is to separate:

      identity from reachability;

      knowledge of an endpoint from authority to use it; and

      communication preparation from permission for communication effect.

   This public record describes the problem space and patent-pending
   architectural concept only.  Detailed cryptographic constructions,
   protected-state mechanisms, enforcement sequences, implementation
   variants, and claim-specific technical limitations remain subject to
   pending patent rights.",https://datatracker.ietf.org/doc/draft-das-6g-query-scoped-communication-handles/,2026-08-26,
draft-das-execution-finality-protocol-layer-00,draft-das-execution-finality-protocol-layer,0,new-draft,adjacent_watchlist,agent_identity,3,none,The Missing Execution-Finality Protocol Layer of the Internet,"Internet protocols provide mature mechanisms for transporting,
   encrypting, authenticating, authorizing access to, delegating, and
   recording digital information.  These mechanisms remain essential.

   A separate question becomes increasingly important as AI agents,
   autonomous services, programmable networks, cloud workloads, payment
   systems, and cyber-physical systems generate consequential operations
   at machine speed:",https://datatracker.ietf.org/doc/draft-das-execution-finality-protocol-layer/,2026-08-26,
draft-denis-ipcrypt-14,draft-denis-ipcrypt,14,new-draft,ignored_after_review,ignored_after_review,0,none,Methods for IP Address Encryption and Obfuscation,"This document specifies secure, efficient methods for Internet
   Protocol (IP) address encryption and obfuscation in privacy-
   preserving storage, logging, and analytics.  Unlike truncation, which
   destroys data irreversibly, these methods are reversible with the
   encryption key while providing strong privacy guarantees.

   Four modes are defined: ipcrypt-deterministic (format-preserving, IP-
   address output), ipcrypt-pfx (prefix-preserving, native address
   size), ipcrypt-nd and ipcrypt-ndx (non-deterministic with random
   tweaks).  All support high-performance processing at network speeds
   and produce interoperable results across implementations.",https://datatracker.ietf.org/doc/draft-denis-ipcrypt/,2026-08-26,
draft-deshpande-secevent-http-multi-set-push-03,draft-deshpande-secevent-http-multi-set-push,3,new-draft,ignored_after_review,ignored_after_review,0,sec,Push-Based Delivery For Multiple Security Event Tokens (SET) Using HTTP,"This specification defines how multiple Security Event Tokens (SETs)
   can be delivered to an intended recipient using HTTP POST over TLS.
   The SETs are transmitted in the body of an HTTP POST request to an
   endpoint operated by the recipient, and the recipient indicates
   successful or failed transmission via the HTTP response.",https://datatracker.ietf.org/doc/draft-deshpande-secevent-http-multi-set-push/,2026-08-26,
draft-dinuzzo-best-protocol-00,draft-dinuzzo-best-protocol,0,new-draft,adjacent_watchlist,adjacent_watchlist,3,none,BEST: The Behavioral State Protocol,"The Behavioral State Protocol (BEST) defines a discovery-first,
   behaviour-oriented interaction surface for domain services: the
   commands a service accepts, the events it publishes, and optionally
   the queries it answers.  Services self-describe through a manifest at
   the well-known URI ""/.well-known/best""; messages use a conformant
   profile of the CloudEvents 1.0 envelope described by JSON Schema.
   BEST deliberately specifies only the interaction surface -- never a
   service's internal architecture, storage, or execution model --
   allowing independent implementations across any runtime, language, or
   transport to interoperate without bespoke integration.",https://datatracker.ietf.org/doc/draft-dinuzzo-best-protocol/,2026-08-26,
draft-dogru-cedulon-01,draft-dogru-cedulon,1,new-draft,read_now,verifiable_claims,11,none,Cedulon: An Audit Layer for Agent-to-Agent Commerce,"This document defines the Cedulon Protocol, an audit layer for agent-
   to-agent commerce.  Payment rails such as HTTP 402 flows (x402) and
   mandate protocols (AP2) already move value.  They do not, by
   themselves, produce a fail-closed policy check and a signed spend
   receipt that a verifier can reconcile against a rail extract.
   Cedulon specifies a Trade Manifest (signed offer before payment), a
   Policy Decision Point with default deny, a Spend Receipt (COSE/CWT
   claim set after a gated payment), epoch checkpoints, and rail-extract
   reconciliation.  The reconciliation shows that no settlement on the
   extract lacks a receipt and no settled receipt is absent from the
   extract.  That result is unconditional only when the verifier pins
   the rail key out of band and states the period under audit; otherwise
   the document requires it to be reported as conditional.  It also
   defines a Dispute Evidence Bundle (evidence, not an award) and
   optional SCITT anchoring.  Cedulon is not a competitor to x402 or
   AP2; it sits above them.",https://datatracker.ietf.org/doc/draft-dogru-cedulon/,2026-08-26,
draft-dogru-cedulon-reattestation-00,draft-dogru-cedulon-reattestation,0,new-draft,read_now,trust_infrastructure,16,none,Cedulon Re-Attestation: Carrying Spend Evidence Across Algorithm Retirement,"Audit evidence is only useful for as long as it can be verified.
   Cedulon produces COSE spend receipts and epoch checkpoints whose
   signature algorithms will eventually be deprecated or broken; the
   recent transition from polymorphic EdDSA to fully-specified Ed25519
   algorithm identifiers shows that even identifiers change within a
   decade.  This document proposes a re-attestation profile for Cedulon
   evidence: a signed statement, produced while the original algorithm
   is still trustworthy, that binds the original evidence bytes to a
   successor algorithm and is registered in a SCITT transparency
   service.  Chains of such statements allow a verifier decades later to
   trust evidence whose original cipher has been retired.  Structures
   are meant to outlive ciphers.  This is an extension proposal to the
   Cedulon core document; its normative language is provisional and the
   companion implementation does not implement it yet.",https://datatracker.ietf.org/doc/draft-dogru-cedulon-reattestation/,2026-08-26,
draft-dogru-cedulon-streaming-00,draft-dogru-cedulon-streaming,0,new-draft,adjacent_watchlist,ignored_after_review,2,none,Cedulon Streaming Reconciliation: Continuous Completeness for Agent Spend,"Cedulon defines a batch reconciliation audit: given a window of spend
   receipts, epoch checkpoints, and an authenticated rail extract, a
   verifier proves completeness after the fact.  Agent fleets that spend
   continuously need the same property as a live signal: a conscience
   that runs beside the payments rather than behind them.  This document
   proposes a streaming profile: short half-open micro-epochs, an
   incremental checkpoint cadence, a watermark that separates
   provisional from final findings, and rules for late-arriving
   settlements.  The goal is that ""the books are balanced"" becomes a
   continuously maintained, externally checkable state instead of a
   periodic report.  This is an extension proposal to the Cedulon core
   document; its normative language is provisional and the companion
   implementation does not implement it yet.",https://datatracker.ietf.org/doc/draft-dogru-cedulon-streaming/,2026-08-26,
draft-dogru-scitt-disclosure-evidence-07,draft-dogru-scitt-disclosure-evidence,7,new-draft,read_now,trust_infrastructure,7,none,Transformation Evidence and Coverage Reconciliation for Auditable Data Disclosure,"Audit receipts record what a gateway wrote about an access.  They
   omit how data changed and whether every access left a receipt.  This
   document defines two evidence payloads for those gaps.
   Transformation Evidence states which value classes were transformed,
   and how, without carrying values.  Coverage Reconciliation compares
   source activity counters with a receipt set over a window.  Each item
   is matched, observed without a receipt, receipted without an
   observation, excluded, or indeterminate.  The result is not a bare
   pass.  Both payloads register as Signed Statements on a SCITT
   Transparency Service.  This document defines no new receipt format,
   transparency mechanism, or signature format.",https://datatracker.ietf.org/doc/draft-dogru-scitt-disclosure-evidence/,2026-08-26,
draft-eastlake-dnsop-rfc2930bis-tkey-06,draft-eastlake-dnsop-rfc2930bis-tkey,6,new-draft,adjacent_watchlist,core_identity,3,none,Secret Key Agreement for DNS: The TKEY Resource Record,"RFC 8945 provides efficient authentication of Domain Name System
   (DNS) protocol messages using shared secret keys and the Transaction
   Signature (TSIG) resource record (RR).  However, it provides no
   mechanism for setting up such keys other than by configuration.  This
   document specifies the Transaction Key (TKEY) RR that can be used to
   establish shared secret keys between a DNS resolver and server.  This
   document obsoletes RFC 2930.",https://datatracker.ietf.org/doc/draft-eastlake-dnsop-rfc2930bis-tkey/,2026-08-26,
draft-eastlake-rfc9231bis-xmlsec-uris-09,draft-eastlake-rfc9231bis-xmlsec-uris,9,new-draft,ignored_after_review,ignored_after_review,0,none,Additional XML Security Uniform Resource Identifiers (URIs),"This document expands and corrects the IANA ""XML Security URIs""
   registry that lists URIs intended for use with XML digital
   signatures, encryption, canonicalization, and key management.  These
   URIs identify algorithms and types of information.  This document
   obsoletes RFC 9231.",https://datatracker.ietf.org/doc/draft-eastlake-rfc9231bis-xmlsec-uris/,2026-08-26,
draft-ekahraman-oauth-attestation-authz-native-app-01,draft-ekahraman-oauth-attestation-authz-native-app,1,new-draft,read_now,authorization,9,none,OAuth 2.0 Attestation Based Authorization for Native Applications,"This document defines an extension to OAuth 2.0 [RFC6749] that
   enables Authorization Servers to consider Attestation Results
   presented by Native Applications when issuing access grants.  By
   incorporating information about the security characteristics of the
   application and its execution environment, this mechanism supports
   Authorization Policies that are tailored to the trustworthiness of
   the Native Application.",https://datatracker.ietf.org/doc/draft-ekahraman-oauth-attestation-authz-native-app/,2026-08-26,
draft-faltstrom-unicode-18,draft-faltstrom-unicode,18,new-draft,ignored_after_review,ignored_after_review,0,,draft-faltstrom-unicode-18-00,,https://datatracker.ietf.org/doc/draft-faltstrom-unicode-18/,2026-08-26,404 Client Error: Not Found for url: https://datatracker.ietf.org/doc/draft-faltstrom-unicode/doc.json
draft-faltstrom-unicode-18-00,draft-faltstrom-unicode-18,0,new-draft,ignored_after_review,ignored_after_review,0,none,Internationalized Domain Names for Applications 2008 (IDNA2008) and Unicode 18.0.0,"This document describes the changes between Unicode 12.0.0 and
   Unicode 18.0.0 in the context of IDNA2008.  Some additions and
   changes have been made in the Unicode Standard that affect the values
   produced by the algorithm IDNA2008 specifies.  The review assigns the
   derived property value ""UNDER REVIEW"" to certain code points.  This
   is added as exceptions to the algorithm for IDNA2008 that allows
   adding exceptions to the algorithm for backward compatibility
   exceptions.  This document provides the necessary tables to IANA to
   make its database consistent with Unicode 18.0.0.

   This version of this document is based on pre-release data.  Unicode
   18.0.0 has not been released, and every figure here that concerns it
   is provisional and must be regenerated against the released files.
   See the note at the top of this document.

   All values in this document are computed from the Unicode Character
   Database files listed in Appendix H, by applying the algorithm in RFC
   5892 Section 3 directly to those files.  No derived property table
   produced by a third party is used as input.",https://datatracker.ietf.org/doc/draft-faltstrom-unicode-18/,2026-08-26,
draft-farrokhi-dnsop-ecs-opt-in-00,draft-farrokhi-dnsop-ecs-opt-in,0,new-draft,ignored_after_review,ignored_after_review,0,none,Client Opt-In Signaling for EDNS Client Subnet,"EDNS Client Subnet (ECS) lets a recursive resolver send part of a
   client's network address to authoritative servers, which tailor their
   answers to it.  A resolver's configuration decides whether it does
   so, for every client that sends no ECS option of its own.  RFC 7871
   lets a client opt out.  Asking instead for a shorter prefix requires
   the client to supply the address those bits are taken from, which a
   client behind a NAT or a VPN does not know.

   This document defines an opt-in.  A client includes an EDNS(0) option
   in a query to ask the resolver to forward its address information,
   and can use that option to limit how many address bits the resolver
   forwards.  A resolver implementing this document forwards nothing for
   a client that does not send the option, and one that does not
   implement it ignores the option.  One resolver address can then serve
   clients that want tailored answers and those that want their
   addresses withheld.",https://datatracker.ietf.org/doc/draft-farrokhi-dnsop-ecs-opt-in/,2026-08-26,
draft-fassbender-scitt-time-anchor-05,draft-fassbender-scitt-time-anchor,5,new-draft,read_now,trust_infrastructure,9,none,Bitcoin-Anchored Temporal Proof for Transparency Services,"This document defines a mechanism for temporal anchoring of digital
   artifacts by committing cryptographic hashes to the Bitcoin
   blockchain via the OpenTimestamps protocol.  The resulting proof is
   independently verifiable by any party with access to independently
   validated Bitcoin chain data, without contacting the anchoring
   service.  The SCITT Architecture is used as the primary integration
   example.  No changes to the SCITT architecture are required.",https://datatracker.ietf.org/doc/draft-fassbender-scitt-time-anchor/,2026-08-26,
draft-feng-agentproto-session-requirements-02,draft-feng-agentproto-session-requirements,2,new-draft,read_now,core_identity,10,none,"Requirements for Agent Session Establishment, Capability Negotiation, and Sessionless Interaction","This document defines requirements for session-based and sessionless
   interactions between entities.  For session-based interactions, it
   covers transport-independent interaction binding, endpoint
   authentication, capability negotiation, session establishment,
   authorization, and lifecycle management.  It also defines security
   and state requirements for interactions, such as notifications,
   probes, and atomic requests, that do not establish a session.  It is
   assumed that the entities involved already know of each other; how
   they came to know each other is outside the scope of this document.
   At least one party to an interaction is an agent as defined in
   Section 3.  This document is intended as a contribution to the
   agentproto working group's use cases, gap analysis, and requirements
   deliverable.

   A session is a bilateral association.  Protocols and application
   semantics for coordinating delegation or handoff of work to an entity
   that is not a peer, and management functions such as cross-entity
   accountability and audit, are outside the scope of these base session
   requirements.  This document specifies only that such coordination
   does not, by itself, change the peers or state of an existing
   session.",https://datatracker.ietf.org/doc/draft-feng-agentproto-session-requirements/,2026-08-26,
draft-fu-memdns-pivoting-00,draft-fu-memdns-pivoting,0,new-draft,adjacent_watchlist,ignored_after_review,2,none,DNS for Automated Pivoting in Big Memory Systems,"Heterogeneous memory networks (CXL pools, HBM/DDR/SRAM hierarchies,
   processing-in-memory arrays) form a big memory system, which exposes
   fragmented addressing to ML inference runtimes.  This document
   describes Memory DNS (MemDNS), a semantic-addressing framework that
   applies DNS principles -- domain names, hierarchical delegation,
   caching, TTL, and authoritative records -- to tensor data placement
   in Big Memory Systems (BMS), deployed as limited domains (RFC 8799).
   The focus is ""automated pivoting"": the resolution and control
   machinery that automatically switches data access paths (replica
   selection), migrates data across media (placement pivoting), and
   recovers from faults (failover pivoting), driven by closed-form
   decision models (Appendix A; key logic pseudo-code in Appendix C)
   instead of ad-hoc thresholds.  The document specifies record
   semantics, resolution flow, cache/TTL behavior, delegation, pivot
   decision models, and protocol considerations, together with a
   reference implementation summary.",https://datatracker.ietf.org/doc/draft-fu-memdns-pivoting/,2026-08-26,
draft-gerke-publication-process-reform-04,draft-gerke-publication-process-reform,4,new-draft,ignored_after_review,ignored_after_review,0,none,Publication Process Reform to prevent misuse of AUTH48 or equivalent states,"This document updates the AUTH48 or equivalent process by introducing
   deterministic state-integrity constraints within the IETF Datatracker
   architecture.  It establishes automated validation milestones and
   explicit access controls to prevent late technical modifications
   after the Working Group Last Call, thereby safeguarding the Rough
   Consensus.

   This document updates RFC 7841.",https://datatracker.ietf.org/doc/draft-gerke-publication-process-reform/,2026-08-26,
draft-gondwana-welcome-to-the-ietf-00,draft-gondwana-welcome-to-the-ietf,0,new-draft,adjacent_watchlist,agent_identity,3,none,Welcome to the IETF,"The IETF has produced many documents to describe what it is and how
   it works -- this is one of them.

   In an age in which agentic tooling makes it trivially easy to produce
   large amounts of text, this document explains to both humans and
   agents what the IETF is about, how to succeed at the IETF, and some
   common pitfalls which might reduce the quality of your time here.

   This document does not describe the specific arcane process of how
   documents progress through adoption, improvement, consensus, editing,
   and eventual publication.  Instead, we focus on the people and the
   culture of the IETF and how to succeed at IETFing.",https://datatracker.ietf.org/doc/draft-gondwana-welcome-to-the-ietf/,2026-08-26,
draft-hardt-email-verification-02,draft-hardt-email-verification,2,new-draft,read_now,core_identity,9,none,Email Verification Protocol,"This document defines the Email Verification Protocol (EVP), the
   HTTP-level protocol by which a browser obtains a signed email
   verification token from an issuer and presents it to a relying party
   (RP).  The protocol enables web applications to verify that a user
   controls an email address without sending a verification email.  It
   uses a three-party model in which the browser intermediates between
   the RP and the issuer, hiding the RP's identity from the issuer and
   supporting private, per-RP email addresses to prevent cross-site
   correlation.

   This document covers issuer discovery, the token issuance request,
   the Email Verification Token (EVT) and Key Binding JWT (KB-JWT)
   formats, and token verification.  The browser API — how the user
   selects an email address and how the token is delivered to the RP —
   is defined in the companion W3C Email Verification API
   ([EVP-Browser]).",https://datatracker.ietf.org/doc/draft-hardt-email-verification/,2026-08-26,
draft-hawkins-x402-dns-discovery-03,draft-hawkins-x402-dns-discovery,3,new-draft,ignored_after_review,ignored_after_review,0,none,Discovering x402 Payment Capability via DNS and a Well-Known URI,"x402 is an application-level protocol for internet-native payments
   built on the HTTP 402 (Payment Required) status code.  This document
   defines how a domain publishes its x402 payment capability out-of-
   band, so that clients, autonomous agents, and indexers can discover
   it without prior configuration or a central directory.  It specifies
   a JSON capability manifest served at the well-known URI ""/.well-
   known/x402"" and an optional DNS TXT record at the underscored node
   name ""_x402"" that points to the manifest.  A consumer resolves a bare
   domain name to verified x402 capability with at most one DNS query
   and one HTTPS GET.",https://datatracker.ietf.org/doc/draft-hawkins-x402-dns-discovery/,2026-08-26,
draft-hebbar-hiremani-scswp-01,draft-hebbar-hiremani-scswp,1,new-draft,read_now,core_identity,12,none,Secure Collaborative State Workspace Protocol (SCSWP),"This document specifies the Secure Collaborative State Workspace
   Protocol (SCSWP), a stateful, continuously authenticated protocol
   that enables multiple clients, operating from heterogeneous networks,
   to securely access and collaboratively manage a shared file workspace
   hosted on a central authoritative server.

   SCSWP defines a complete protocol lifecycle encompassing client
   provisioning via a Key-Dissolving bootstrap mechanism, mutual X.509
   certificate-based identity authentication, ephemeral Elliptic-Curve
   Diffie-Hellman (ECDH) key exchange producing a three-level
   cryptographic key hierarchy (K1, K2, K3), continuous Dynamic Network
   and Access (D/N/P/S) trust evaluation, per-client capability-based
   authorization, workspace-aware congestion control with a dynamic
   worker-pool scheduler, concurrent file-operation management via
   mutual exclusion locks and optimistic version control, idempotent
   operation execution, a hash-chained audit ledger, and session
   continuity and recovery through the Dynamic Network and Access
   Continuity (DNAC) mechanism.

   The fundamental security principle of SCSWP is that client trust is
   not established permanently at login time.  Instead, identity, device
   state, network context, session state, authorization state, resource
   state, and workspace state are evaluated continuously and
   cryptographically throughout the full lifetime of every connection.",https://datatracker.ietf.org/doc/draft-hebbar-hiremani-scswp/,2026-08-26,
